R_DEF,LOC,MUN,EST,EST_D,AGEB,T_LOC,CD_A,ENT,CON,UPM,D_SEM,N_PRO_VIV,V_SEL,N_HOG,H_MUD,N_ENT,PER,N_REN,C_RES,PAR_C,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,L_NAC_C,CS_P12,CS_P13_1,CS_P13_2,CS_P14_C,CS_P15,CS_P16,CS_P17,N_HIJ,E_CON,CS_AD_MOT,CS_P20_DES,CS_AD_DES,CS_NR_MOT,CS_P22_DES,CS_NR_ORI,UR,ZONA,SALARIO,FAC,CLASE1,CLASE2,CLASE3,POS_OCU,SEG_SOC,RAMA,C_OCU11C,ING7C,DUR9C,EMPLE7C,MEDICA5C,BUSCAR5C,RAMA_EST1,RAMA_EST2,DUR_EST,AMBITO1,AMBITO2,TUE1,TUE2,TUE3,BUSQUEDA,D_ANT_LAB,D_CEXP_EST,DUR_DES,SUB_O,S_CLASIFI,REMUNE2C,PRE_ASA,TIP_CON,DISPO,NODISPO,C_INAC5C,PNEA_EST,NIV_INS,EDA5C,EDA7C,EDA12C,EDA19C,HIJ5C,DOMESTICO,ANIOS_ESC,HRSOCUP,INGOCUP,ING_X_HRS,TPG_P8A,TCCO,CP_ANOC,IMSSISSSTE,MA48ME1SM,P14APOYOS,SCIAN,T_TRA,EMP_PPAL,TUE_PPAL,TRANS_PPAL,MH_FIL2,MH_COL,SEC_INS
00,0001,012,20,104,00000,1,01,09,40627,0914768,413,0015,04,1,0,3,215,01,1,101,1,43,18,10,1971,009,1,06,3,2814,2,1,2,,5,,,,,,,1,1,2103,1098,1,1,1,1,2,4,7,2,8,5,4,2,3,7,5,2,4,1,1,0,2,0,0,0,1,5,2,1,5,0,0,0,0,3,2,4,6,11,0,4,12,57,3440,14.03509,1,3,0,4,0,0,8,1,1,2,0,3,3,2
00,0001,012,20,104,00000,1,01,09,40627,0914768,413,0015,04,1,0,3,215,02,1,201,2,40,22,04,1975,009,1,03,1,,,,2,03,5,,,,,,,1,1,2103,1098,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,2,4,6,11,3,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,012,20,104,00000,1,01,09,40627,0914768,413,0015,04,1,0,3,215,03,1,301,2,20,13,11,1994,009,1,06,3,2441,2,1,2,00,6,,,,,,,1,1,2103,1098,1,1,1,1,1,3,4,1,7,5,3,4,3,5,5,2,5,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,3,1,2,2,7,1,1,12,56,0,0,0,2,0,1,0,0,7,1,2,2,0,3,2,2
00,0001,012,20,104,00000,1,01,09,40627,0914768,413,0015,04,1,0,3,215,04,1,301,1,13,24,01,2002,009,1,02,6,,,,1,,6,,,,,,,1,1,2103,1098,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,012,20,104,00000,1,01,09,40627,0914768,413,0015,04,1,0,3,215,05,1,301,1,06,15,07,2008,009,1,01,3,,,,1,,,,,,,,,1,1,2103,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0026,01,1,0,3,215,01,1,101,1,67,17,08,1947,009,1,04,3,,,,2,,5,,,,,,,1,1,2103,1060,1,1,1,1,1,4,3,5,5,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,4,6,11,16,0,2,12,36,22000,142.11886,0,0,0,1,0,0,14,1,2,2,0,3,2,2
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0026,01,1,0,3,215,02,1,201,2,67,03,08,1947,009,1,07,4,5334,3,1,2,04,5,,,,,,,1,1,2103,1060,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,4,6,11,16,3,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0026,01,1,0,3,215,03,1,301,1,45,26,02,1970,009,1,07,4,5341,3,1,2,,6,,,,,,,1,1,2103,1060,1,1,1,1,1,4,1,7,5,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,0,1,16,36,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0026,01,1,0,3,215,04,1,301,1,38,04,07,1976,009,1,03,3,,,,2,,6,,,,,,,1,1,2103,1060,1,1,1,1,1,4,9,7,6,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,5,10,0,1,9,48,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0053,02,1,0,3,215,01,1,101,1,56,21,06,1959,009,1,07,3,5330,3,1,2,,5,,,,,,,1,1,2103,1060,1,1,1,1,1,4,1,7,6,5,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,9,14,0,4,15,40,0,0,0,0,0,1,0,0,20,1,2,2,0,3,2,5
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0053,02,1,0,3,215,02,1,201,2,47,11,09,1967,009,1,06,1,2341,2,1,2,02,5,,,,,,,1,1,2103,1060,1,1,1,2,2,4,1,7,4,2,1,4,3,8,3,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,2,3,10,25,0,0,0,0,0,4,0,0,12,1,2,2,0,3,6,4
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0053,02,1,0,3,215,03,1,301,1,17,08,02,1998,009,1,04,1,,,,1,,6,,,,,,,1,1,2103,1060,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,3,1,1,1,6,0,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0079,03,1,1,3,215,01,1,101,1,54,21,07,1960,009,1,05,4,N122,2,1,2,,5,,,,,,,1,1,2103,1060,1,1,1,1,1,4,2,7,6,5,3,4,3,9,4,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,5,8,13,0,3,13,40,0,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0079,03,1,1,3,215,02,1,201,2,45,09,02,1970,009,1,07,4,5122,3,1,2,00,5,,,,,,,1,1,2103,1060,1,1,1,1,1,4,2,7,6,4,3,4,3,9,4,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,1,3,16,40,0,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0135,05,1,0,3,215,01,1,101,1,88,25,12,1926,200,1,08,2,7312,,1,2,,5,,,,,,,1,1,2103,1060,1,1,1,1,1,4,2,7,2,6,3,4,3,9,2,2,5,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,4,6,11,18,0,1,18,12,0,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
00,0001,014,30,105,00000,1,01,09,40628,0917125,413,0135,05,1,0,3,215,02,1,201,2,78,10,01,1937,032,1,07,4,5313,3,1,2,02,5,,,,,,,1,1,2103,1060,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,4,6,11,18,2,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,016,40,106,00000,1,01,09,40629,0919228,413,0124,04,1,0,3,215,01,1,101,1,52,99,99,1963,009,1,07,4,5335,3,1,2,,5,,,,,,,1,1,2103,2977,1,1,1,1,2,4,4,7,6,5,4,4,3,9,4,2,4,2,3,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,0,1,16,45,0,0,0,0,0,4,0,0,15,1,1,2,0,3,1,6
00,0001,016,40,106,00000,1,01,09,40629,0919228,413,0124,04,1,0,3,215,02,1,201,2,52,99,99,1963,009,1,07,4,5335,3,1,2,02,5,,,,,,,1,1,2103,2977,1,1,1,1,2,4,4,4,6,5,4,4,3,9,4,2,4,2,3,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,2,3,16,45,0,0,0,0,0,4,0,0,15,1,1,2,0,3,1,6
00,0001,017,30,105,00000,1,01,09,40630,0920109,413,0018,01,1,0,3,215,01,1,101,1,37,03,08,1977,009,1,07,5,5531,3,1,2,,5,,,,,,,1,1,2103,887,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,3,5,10,0,3,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,017,30,105,00000,1,01,09,40630,0920109,413,0018,01,1,0,3,215,02,1,201,2,39,25,05,1976,009,1,07,4,5341,3,1,2,02,5,,,,,,,1,1,2103,887,1,1,1,2,2,3,6,7,7,2,1,4,3,5,5,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,10,2,3,16,56,0,0,0,0,0,4,0,0,7,2,1,1,0,1,5,8
00,0001,017,30,105,00000,1,01,09,40630,0920109,413,0018,01,1,0,3,215,03,1,301,1,08,06,05,2007,009,1,02,1,,,,1,,,,,,,,,1,1,2103,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,017,30,105,00000,1,01,09,40630,0920109,413,0018,01,1,0,3,215,04,1,301,1,05,10,04,2010,009,2,01,2,,,,1,,,,,,,,,1,1,2103,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,017,30,105,00000,1,01,09,40630,0920109,413,0040,02,1,0,3,215,01,1,101,2,53,30,11,1961,009,1,03,3,,,,2,00,6,,,,,,,1,1,2103,887,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,3,5,8,13,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,017,30,105,00000,1,01,09,40630,0920109,413,0040,02,1,0,3,215,02,1,403,2,62,10,05,1953,009,1,06,3,1800,1,1,2,00,6,,,,,,,1,1,2103,887,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,3,6,10,15,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,017,30,105,00000,1,01,09,40630,0920109,413,0062,03,1,0,3,215,01,1,101,1,43,99,99,1972,009,1,04,3,,,,2,,6,,,,,,,1,1,2103,887,1,1,1,3,2,4,5,7,6,1,1,4,3,10,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,11,0,3,12,42,0,0,0,0,1,4,0,0,19,1,1,1,0,1,7,8
00,0001,017,30,105,00000,1,01,09,40630,0920109,413,0085,04,1,0,3,215,01,1,101,1,66,28,05,1949,009,1,02,6,,,,2,,4,,,,,,,1,1,2103,887,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,4,6,11,16,0,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,003,20,104,00000,1,01,09,40631,0921347,413,0029,02,1,0,3,215,01,1,101,1,28,19,02,1987,016,1,03,3,,,,2,,1,,,,,,,1,1,2103,1246,1,1,1,1,1,2,5,1,6,6,3,4,2,3,4,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,2,3,8,0,3,9,48,0,0,0,2,0,1,0,0,5,1,2,2,0,3,2,2
00,0001,003,20,104,00000,1,01,09,40631,0921347,413,0029,02,1,0,3,215,02,1,201,2,45,22,12,1969,009,1,02,6,,,,2,03,1,,,,,,,1,1,2103,1246,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,4,7,12,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,003,20,104,00000,1,01,09,40631,0921347,413,0069,04,1,0,3,215,01,1,101,1,55,14,08,1959,016,1,07,2,5341,3,2,2,,3,,,,,,,1,1,2103,1246,1,1,3,1,1,4,1,4,1,6,3,4,3,11,1,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,9,14,0,3,14,0,9000,0,0,0,0,2,0,0,20,1,2,2,0,3,2,5
00,0001,003,20,104,00000,1,01,09,40631,0921347,413,0091,05,1,0,3,215,01,1,101,1,65,28,08,1949,009,1,03,3,,,,2,,5,,,,,,,1,1,2103,1246,1,1,1,1,1,4,4,7,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,4,6,11,16,0,4,9,40,0,0,0,0,0,2,0,0,20,1,2,2,0,3,2,5
00,0001,003,20,104,00000,1,01,09,40631,0921347,413,0091,05,1,0,3,215,02,1,201,2,66,06,03,1949,009,1,05,3,N122,2,1,2,99,5,,,,,,,1,1,2103,1246,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,4,6,11,16,5,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0014,01,1,0,2,215,01,1,101,1,54,20,11,1960,009,1,04,2,,,,1,,5,,,,,,,1,1,2103,1082,1,1,1,1,1,4,4,4,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,5,8,13,0,2,11,45,8000,41.34367,0,0,0,2,0,0,20,1,2,2,0,3,2,5
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0014,01,1,0,2,215,02,1,201,2,53,19,07,1961,009,1,07,3,5334,3,1,2,02,5,,,,,,,1,1,2103,1082,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,5,8,13,2,8,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0014,01,1,0,2,215,03,1,301,1,23,27,04,1992,009,1,07,4,5531,3,2,1,,6,,,,,,,1,1,2103,1082,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0035,02,1,0,2,215,01,1,101,2,68,99,99,1947,015,1,02,6,,,,2,02,4,,,,,,,1,1,2103,1082,1,1,1,3,2,4,8,1,5,2,1,4,3,6,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,11,16,2,3,6,36,1935,12.5,0,2,1,4,0,0,18,1,1,1,0,1,7,8
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0035,02,1,0,2,215,02,1,301,2,42,11,06,1973,009,1,03,3,,,,2,02,1,,,,,,,1,1,2103,1082,1,1,1,3,2,4,8,1,5,2,1,2,3,6,4,2,2,3,5,0,2,0,0,0,1,5,0,0,0,0,0,0,0,3,2,4,6,11,2,3,9,36,1935,12.5,1,2,1,4,0,0,18,1,1,1,0,1,7,8
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0035,02,1,0,2,215,03,1,417,1,40,07,03,1975,009,1,07,4,5332,3,1,2,,1,,,,,,,1,1,2103,1082,1,1,1,1,1,4,4,4,6,6,3,2,3,7,4,2,6,1,1,0,2,0,0,0,1,5,1,1,3,0,0,0,0,4,2,4,6,11,0,3,16,45,7000,36.17571,1,0,0,1,0,0,9,1,2,2,0,3,2,2
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0035,02,1,0,2,215,04,1,409,1,11,10,12,2003,009,1,02,5,,,,1,,,,,,,,,1,1,2103,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0035,02,1,0,2,215,05,1,409,2,09,24,08,2005,009,1,02,3,,,,1,,,,,,,,,1,1,2103,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0056,03,1,0,2,215,01,1,101,1,54,29,06,1961,009,1,07,4,5531,3,1,2,,5,,,,,,,1,1,2103,1082,1,1,1,3,2,4,1,4,4,1,1,4,3,8,3,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,13,0,3,16,28,0,0,0,0,0,4,0,0,12,1,2,2,0,3,8,4
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0056,03,1,0,2,215,02,1,201,2,45,12,05,1970,009,1,07,4,5531,3,1,2,00,5,,,,,,,1,1,2103,1082,1,1,1,1,1,4,2,3,4,6,3,4,3,9,3,2,5,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,1,3,16,25,0,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0093,05,1,0,2,215,01,1,101,1,53,12,02,1962,009,1,07,4,5510,3,1,2,,1,,,,,,,1,1,2103,1082,1,1,1,1,1,4,5,5,6,5,3,4,3,10,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,0,3,16,45,12000,62.0155,0,0,0,1,0,0,19,1,2,2,0,3,2,2
00,0001,002,30,105,00000,1,01,09,40632,0900386,513,0093,05,1,0,2,215,02,1,201,2,41,23,04,1974,009,1,07,4,5334,3,1,2,00,1,,,,,,,1,1,2103,1082,1,1,1,1,1,4,6,4,6,6,3,4,3,8,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,1,3,16,45,0,0,0,0,0,1,0,0,10,1,2,2,0,3,2,1
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0054,02,1,0,2,215,02,1,101,2,50,28,12,1964,009,1,07,4,5121,3,1,2,02,5,,,,,,,1,1,2103,638,1,1,1,1,2,4,2,1,3,2,1,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,2,5,0,0,0,0,4,3,5,8,13,2,3,16,20,1290,15,0,0,0,4,0,0,15,1,1,2,0,3,1,7
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0054,02,1,0,2,215,03,1,301,2,17,29,09,1997,009,1,06,2,2813,2,2,1,00,6,,,,,,,1,1,2103,638,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0054,02,1,0,2,215,04,1,401,1,81,07,12,1933,009,1,03,3,,,,2,,4,,,,,,,1,1,2103,638,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,4,6,11,18,0,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0074,03,1,0,2,215,01,1,101,1,38,01,04,1977,009,1,04,3,,,,2,,1,,,,,,,1,1,2103,638,1,1,1,1,1,1,1,3,7,6,3,4,2,4,5,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,5,12,56,5160,21.42857,0,0,0,1,0,0,4,1,2,2,0,3,2,2
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0074,03,1,0,2,215,02,1,201,2,43,01,07,1971,009,1,03,3,,,,2,03,1,,,,,,,1,1,2103,638,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,3,2,4,6,11,3,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0074,03,1,0,2,215,03,1,301,2,09,29,09,2005,009,1,02,3,,,,1,,,,,,,,,1,1,2103,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0074,03,1,0,2,215,04,1,401,2,76,99,99,1939,008,2,00,0,,,,2,05,4,,,,,,,1,1,2103,638,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,1,4,6,11,18,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0005,04,1,0,2,215,01,1,101,1,51,19,08,1963,015,1,02,6,,,,2,,5,,,,,,,1,1,2103,638,1,1,1,1,2,4,7,1,6,2,4,4,3,7,4,2,2,3,5,0,2,0,0,0,1,2,2,1,5,0,0,0,0,2,3,5,8,13,0,4,6,40,1720,10,0,2,0,4,0,0,8,1,1,1,0,1,3,8
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0005,04,1,0,2,215,02,1,201,2,50,22,07,1964,009,1,02,6,,,,2,06,5,,,,,,,1,1,2103,638,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,3,5,8,13,4,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0022,05,1,0,2,215,01,1,101,1,21,15,11,1993,009,1,03,2,,,,2,,1,,,,,,,1,1,2103,638,1,1,1,3,2,3,6,5,8,1,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,7,0,3,8,80,12900,37.5,0,0,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0022,05,1,0,2,215,02,1,201,2,20,11,09,1994,009,1,03,1,,,,2,03,1,,,,,,,1,1,2103,638,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,1,2,2,7,3,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0022,05,1,0,2,215,03,1,301,2,05,01,01,2010,009,2,01,1,,,,1,,,,,,,,,1,1,2103,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0022,05,1,0,2,215,04,1,301,2,04,15,02,2011,009,,,,,,,,,,,,,,,,1,1,2103,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,005,20,104,00000,1,01,09,40633,0905635,513,0022,05,1,0,2,215,05,1,301,1,01,18,06,2014,009,,,,,,,,,,,,,,,,1,1,2103,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40634,0906246,513,0016,01,1,0,2,215,01,1,101,1,60,03,02,1955,009,1,04,3,,,,2,,5,,,,,,,1,1,2103,793,1,1,1,3,2,3,6,3,6,1,1,4,3,5,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,10,15,0,1,12,40,5375,31.25,0,0,1,4,0,0,7,1,1,1,0,1,7,8
00,0001,006,30,105,00000,1,01,09,40634,0906246,513,0016,01,1,0,2,215,02,1,201,2,56,03,03,1959,009,1,07,4,5311,3,2,2,02,5,,,,,,,1,1,2103,793,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,4,3,5,9,14,2,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40634,0906246,513,0042,02,1,0,2,215,01,1,101,1,31,23,01,1984,009,1,07,3,5334,3,2,2,,5,,,,,,,1,1,2103,793,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,4,2,3,4,9,0,3,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40634,0906246,513,0094,04,1,0,2,215,01,1,101,1,67,22,03,1948,009,1,03,3,,,,2,,5,,,,,,,1,1,2103,793,1,1,1,1,1,1,5,7,6,6,3,4,2,4,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,4,6,11,16,0,1,9,40,0,0,0,0,0,1,0,0,4,1,2,2,0,3,2,2
00,0001,006,30,105,00000,1,01,09,40634,0906246,513,0094,04,1,0,2,215,02,1,201,2,53,15,09,1961,009,1,02,6,,,,2,02,5,,,,,,,1,1,2103,793,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,5,8,13,2,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00,0001,006,30,105,00000,1,01,09,40634,0906246,513,0094,04,1,0,2,215,03,1,301,1,32,03,03,1983,009,1,07,3,5441,3,1,2,,3,,,,,,,1,1,2103,793,1,1,1,1,1,4,1,7,6,6,3,4,3,8,4,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,0,1,15,45,0,0,0,0,0,1,0,0,12,1,2,2,0,3,2,2
